business_id,attributes_BikeParking,attributes_BusinessAcceptsCreditCards,attributes_GoodForKids,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange2,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_WheelchairAccessible,bus_review_count,bus_avg_stars
9Cv6nCZ8v2jFMx-pbCwkzQ,1,1,1,0,2,1,0,1,2.0,0,1,1,0,270,4.0
56Yb9IgEREFeaSjJ5Y3RVg,1,1,0,0,2,1,1,0,2.0,0,0,1,1,137,3.5
XDbzZeCF6wKwh-XXUo25kA,1,1,1,1,2,0,1,1,1.0,0,1,1,1,224,3.0
ZBPwZv0QFWF9QGyR7LbIsA,0,0,0,0,2,0,0,0,4.0,0,0,0,1,336,3.5
DIUK7_PjGCOMcpS2fBiALg,1,1,1,0,2,0,0,0,2.0,0,0,1,1,212,4.0
MC4becrrM9ntmnfMrD9b0g,1,1,1,1,0,1,0,1,2.0,0,1,1,0,104,2.5
ecn5dq7bFA6wCeeNnXxSzw,1,1,1,1,2,0,0,1,1.0,0,1,1,1,277,3.5
pJGfdoRYWqBU1aVfxWvThA,1,1,1,1,3,0,1,1,2.0,0,1,1,1,178,4.0
M9gwHW1oIiIqjdT76yOBDA,1,1,1,1,2,0,1,1,1.0,0,1,1,0,156,4.0
PFAvETr4Vf6UY548TWvhFA,1,1,0,0,2,1,0,0,1.0,0,0,1,1,175,3.5
Zrx25j1M794Nh8fUGB8E9A,0,1,1,0,2,1,0,0,2.0,1,1,1,1,178,4.5
7JnFDiJu9cmOr3X_az0VnA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,170,4.5
9UvteZaWHpBbqrn5lv1uUw,1,1,1,1,2,0,1,1,2.0,1,1,1,1,235,4.0
X8c23dur0ll2D9XTu-I8Qg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,160,4.5
Yiw2jUJzUdFmglHZgj4RaQ,1,1,0,0,2,0,0,0,1.0,0,0,0,1,154,5.0
Q28MO9hEMyG0xrAnOF-dSw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,335,4.0
uOh6X33yWo03vp2kKqEXmA,0,1,0,1,3,0,0,1,1.0,0,0,0,0,467,4.5
esz0JJh3_5kkeIiunOlN0w,1,1,1,0,2,1,0,1,1.0,0,0,1,0,139,2.5
K_20WI2uDh_1UvnyKTazfg,1,1,0,1,2,0,0,1,2.0,0,0,0,1,861,4.5
5BKP0DY4K79h9sd7THpeBw,1,1,1,1,2,0,1,1,1.0,0,0,1,0,375,4.0
a11zyJN_ue0CQ_bjoeke-w,0,1,0,0,2,0,0,0,2.0,0,0,0,0,142,5.0
N6BDiFk2CyJTMPGUlcOfAg,1,1,1,0,2,0,0,0,2.0,0,0,0,0,236,3.5
XJo_kPFlbuORqL-mE2Ny6w,1,1,1,0,2,0,0,1,2.0,1,1,1,0,153,3.5
x2JxsUlVFrcQ3FvK2UR6KA,0,1,0,0,2,0,0,0,2.0,0,0,0,1,301,4.5
FY7_AFNnCqvwFamokMGJTw,1,1,1,0,2,0,0,0,2.0,0,0,0,1,124,4.5
hYX0z2C6Th5XmcrKOP31fQ,1,1,1,0,2,0,0,1,2.0,1,1,1,1,257,4.5
hzRntP2TXWd3-wAfIvE6Jw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,279,4.0
5S4qWTntF4S-JNTbPNyYPw,1,1,1,0,3,1,0,0,2.0,0,0,1,0,115,4.0
JhLnkKRtc7Ukt6FZUsyhdA,1,1,0,1,2,0,0,1,2.0,0,1,1,1,147,4.0
9SU7ZZhaFUJJ6m2k5HKHeg,1,1,1,0,2,0,0,1,2.0,1,1,1,1,362,4.0
8iZhbQ2kqml7kJbIhrAn6Q,1,1,0,0,2,0,0,1,2.0,0,0,0,1,134,4.5
9tgJbLfCQcZ35-TSabZOfA,1,1,1,0,2,1,0,1,1.0,0,0,1,1,103,3.0
m506zjQ67j0msTfANwB6RA,1,1,1,1,2,1,1,0,2.0,0,0,1,1,459,4.0
Y25c4K4W6c87u6DHHrmE5A,1,1,1,0,3,1,0,1,2.0,0,0,1,1,138,4.5
hOJ5c8kA1bnhJuOAh_QjfA,1,1,0,0,2,0,0,0,2.0,0,0,0,1,219,4.5
B1X-D4mRW3VjNUUolPDItA,0,1,1,1,2,1,0,1,2.0,0,1,1,1,149,4.0
8dSIAoz_UphMGpZr_uMing,0,1,1,1,2,0,0,1,2.0,1,1,1,1,279,4.5
tL9003ETHUAcHF-eaDQd1Q,0,0,0,0,2,0,0,0,2.0,0,0,0,0,230,3.5
owRpTuIch1DGwbt4Wwl1NQ,1,1,1,0,3,1,0,0,1.0,0,0,1,0,126,4.5
FYqFfaxVRW6pdviONXIoDw,0,0,0,0,2,0,0,0,2.0,0,0,0,0,447,1.5
NfM1YE-FJCToO1LB36T6lQ,1,1,1,1,2,1,0,1,1.0,0,0,1,0,1107,4.0
CVKOPzBVOj3_apFUmZ9ZWw,1,1,0,0,2,0,0,0,2.0,0,0,0,0,108,5.0
VKVDDHKtsdrnigeIf9S8RA,1,1,1,1,2,0,0,1,2.0,1,1,1,1,597,3.5
B70iTJjcPkuYn8ouUewWgw,1,1,1,1,2,1,1,1,1.0,0,0,1,1,220,3.5
1QKFL0VZcFO6yWLQLR26AA,1,1,1,0,2,0,1,0,2.0,0,0,1,1,104,4.0
EKeck5myBgPqy2ShyGEjHw,1,1,0,0,2,1,0,1,3.0,1,1,1,1,366,4.0
jhdrw0UTPtvNbcltt85Lcw,0,1,1,0,2,1,0,1,2.0,0,1,1,1,106,3.5
C_-9JlPMar_VPyOvpv3v1w,1,1,1,1,2,1,0,1,2.0,0,1,1,1,254,3.5
JpgVl3d20CMRNjf1DVnzGA,1,1,1,1,2,0,0,1,3.0,1,1,0,1,820,3.5
Dqzkdf0sz8lm9AFjfsDmIw,0,1,1,0,2,0,0,1,2.0,1,1,1,1,235,3.0
V9klA6JGT6Fz2UpVP_7sBw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,145,2.0
7tNY4BYLA4laqWNV4IWGQg,1,1,1,1,2,1,0,1,1.0,0,0,1,1,142,4.0
Egn5h9fStvVKcFH7kaLQig,1,1,1,1,2,0,0,1,2.0,1,1,1,1,152,3.5
qO7dpBAVxbrR4GbtR2uCOw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,142,5.0
YJ05ntGlszxACOD5zn1YjA,1,1,1,1,2,1,1,1,2.0,1,1,1,1,192,3.5
CvpXZRF-I7wfm19dW1jOXA,1,1,1,1,2,1,0,1,2.0,1,1,1,1,660,4.0
XXW_OFaYQkkGOGniujZFHg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,131,4.5
svT1TdTgTd4k4-utMCQU8w,1,1,0,1,2,0,0,1,3.0,1,1,1,1,315,4.0
flCF_Vp9NOpTVeGv673nSg,1,1,1,0,2,1,0,1,1.0,1,1,1,1,456,4.5
kuJRRmmmDUXqwM6kNihXXA,1,1,1,1,2,0,0,1,1.0,0,0,1,1,112,3.5
aOv8M2mLogfGNrjoxYfsGw,1,1,1,1,2,1,0,1,2.0,0,1,1,0,204,4.0
7olK8lUgnv5O8PyvN8t_Yg,0,1,1,0,3,0,1,1,2.0,1,1,1,1,183,3.5
rIDzNikbeBSR1jbwN-7ydQ,0,1,1,1,0,0,0,1,2.0,1,1,1,1,124,2.5
tA5mqEP68qjbTFK9c14D7A,0,1,0,0,2,0,0,0,2.0,0,0,0,0,262,4.5
dfo-LKRBm40etYpH-Rcsog,1,1,1,0,2,0,0,1,2.0,0,0,1,0,104,3.5
25c15dEPrBrWr4tR1r6sTg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,631,4.0
RN0PTeMSF_eaeXN6VV7RwA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,436,4.5
Q6F59ID2Js8Sop2vRcVz-w,1,1,1,1,2,0,1,1,1.0,0,1,1,1,253,3.5
2ALi7ZYvil-BAXFa3CMUyA,1,1,1,1,2,1,1,1,2.0,1,1,1,1,408,3.5
DhDRYIBykdfZqpz7L-hdpQ,1,1,1,0,2,1,0,1,1.0,0,0,1,0,168,4.0
2CL6t8o4mn_fbLfefqTHqA,1,1,0,1,2,0,0,1,2.0,1,1,0,0,347,2.5
ydcNlRMKs93AQpOhVkSrGQ,1,1,1,1,2,0,0,1,1.0,0,1,1,1,139,4.0
RZFryvOkznd4jtpj8PbSzg,1,1,1,0,2,1,0,1,1.0,0,0,1,1,269,4.0
9MsMQmaeluNro-k7UDIsYg,1,1,1,0,2,0,1,1,1.0,0,0,1,1,106,4.0
nJoohOsIiZMgtPV0ttvPxA,1,1,1,0,2,0,0,0,2.0,0,1,0,0,311,3.5
9Q9nXYkov-tCTOEhWJTgSg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,455,4.0
g8adhQQp3NDCA6GcHJ7szQ,0,1,0,1,2,1,0,1,4.0,1,1,1,1,850,4.0
qGJZ1C3rUjqZ6LAtNMjQtw,0,1,1,0,2,0,0,1,1.0,0,1,1,0,334,4.0
xtUTw9M21mIfmpIQfBGgjA,0,1,0,1,2,1,1,1,2.0,1,1,1,1,188,4.0
0bF6jv97Z6VbruRpepUOcw,1,1,1,0,2,0,0,0,2.0,0,0,0,1,226,4.5
CymM3BP68hGigBK_5ap58A,1,1,1,1,2,1,0,1,1.0,0,0,1,0,156,4.0
7bQU0QI_YID3MgZirZHmSg,1,1,1,0,2,0,0,0,2.0,0,0,0,1,146,4.0
ar3FKybOl9yazviTBu-NRg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,330,3.5
v18JrkE9_yAkjDI1zTi5qA,1,1,1,0,2,0,0,1,1.0,0,0,1,1,109,3.0
FR8jl2q-i6iPtfbg85fUbg,1,1,0,1,2,0,0,1,2.0,1,1,1,0,136,4.0
GQxpWDw3MuCwAMV9BA-62w,1,1,1,0,2,1,0,1,2.0,1,1,1,1,516,4.0
PUDtJu2bFTvIl1_WhyUIXQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,771,4.0
_bDy-L6f148jLEzXSuBOFw,1,1,1,1,2,1,1,1,2.0,1,1,1,1,232,3.5
NRn6yqCq3yAh7NtKBt79xQ,1,1,0,0,2,0,0,0,2.0,0,0,0,0,101,4.5
FOF4Fvgc8siuzT7oqJzZYg,1,1,0,1,2,0,0,1,2.0,1,1,1,0,222,3.5
OsuBqr2L0-5W8LGAsg-p8g,0,1,0,0,2,0,0,0,2.0,0,0,0,0,148,2.5
d8lmIZIqmBC9oPM8y1dc7Q,1,1,0,0,2,1,0,1,4.0,1,1,0,1,222,4.5
0gNb5h-37yKBxvOnCxnEHQ,1,1,1,0,2,1,0,1,1.0,0,0,1,1,104,4.5
TAEMcgLcCLebzn8Jd3nVRw,0,0,1,0,2,0,0,0,2.0,0,0,0,0,157,4.0
IBGrQ6YUywBp1Hqu9c1LZQ,0,1,1,1,3,0,1,1,2.0,1,1,1,0,125,3.0
cWhkUugfw9c4YoXPxXp3CA,1,1,1,1,2,1,0,1,1.0,0,0,1,1,495,4.5
h_ypoQ2rmwX8UGSmohsGiQ,1,1,1,0,2,0,0,1,3.0,1,1,1,0,112,4.0
zsYYAnHEs5qzsfazSsGkBw,1,1,1,0,2,0,0,1,2.0,0,0,1,1,375,4.5
JFaTPxWQC14VmFnXLv7W1g,1,1,1,1,2,1,0,1,2.0,1,1,1,1,366,4.5
Bx3aKLDBOc91UmdQxSnTrw,1,1,1,1,2,1,0,1,2.0,0,1,1,1,494,4.0
yvPkA1ZXz1M59G6e64jZGw,1,1,1,1,2,1,1,1,2.0,1,1,1,1,107,3.5
nbQH8MXjxqsDzHRNTZ8esQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,454,4.5
jBs2HmEOkqCvdHNnw3N-og,1,1,0,0,1,1,0,1,2.0,1,1,1,0,259,4.0
e-cxqDjKEHEcISP2iGcZxg,0,1,1,1,2,0,0,1,2.0,0,1,1,0,399,3.5
xZuAhA6hQ2wU1CX01Iknug,1,1,0,1,2,1,1,1,2.0,1,1,1,1,428,4.0
uLL2uKqYnPAFwBw11LzDUQ,1,0,1,0,3,0,1,1,1.0,0,1,1,0,191,4.0
XvxosMMp52NCfGP8oIMf4A,1,1,0,1,3,1,0,1,2.0,1,1,1,1,123,4.5
wAMCD8o8o-Pj7mGDpsJ_hQ,1,1,1,1,3,0,1,1,2.0,0,1,1,1,248,4.0
Wfl_ch21ojyHsPnkvvnstw,0,0,1,0,1,0,0,1,2.0,0,1,1,0,175,3.0
vG7ID9YnW3NcEEcwUfipiQ,1,1,1,1,3,0,0,1,3.0,1,1,0,1,157,4.0
e0prCZXtHGQIKeQ_wTW3uw,0,0,1,0,2,0,0,0,2.0,0,0,0,0,233,4.0
9eu2lQMROTKdrPyGkwZLYw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,164,3.5
3uBsoHrCxVqj_vbCu3azBw,0,1,0,1,2,1,0,1,2.0,1,0,0,0,1880,3.0
Cp3YRVZojrCGeQS41Hf1pw,1,1,0,1,2,0,0,0,2.0,1,1,1,1,114,4.0
lAXvPp580Puo-BPlbE_o1g,1,1,1,0,0,1,0,1,2.0,0,0,1,1,140,4.0
gQnCTgwNFHfB40c8NoGAlw,1,1,1,0,3,0,0,0,2.0,1,0,1,1,150,4.0
qJ18IGaDsQtzJ6v2UzkdcQ,1,1,0,1,2,0,0,1,2.0,1,1,1,1,106,4.0
ghpFh6XpH1TYZhjAGdx-xw,0,1,1,1,2,0,0,1,2.0,1,1,1,1,250,3.5
MDoI5wE1eCLEZUNL-IVerg,1,1,1,1,2,1,0,1,2.0,0,0,1,1,110,2.5
QVw8qu3-BrMx0PE-CnUqBQ,1,1,1,1,2,0,0,1,1.0,0,1,1,1,103,3.5
e6W3BJwtPE7VzwkCNrjcKw,1,1,1,0,2,0,0,0,2.0,0,0,0,1,141,4.0
MesBAxNk_M7ISbBmVDiiWQ,0,1,1,0,2,1,0,1,1.0,0,0,1,1,122,3.5
jUqCRsuGqwePkDKQ1fM6TA,0,1,0,0,2,0,0,1,2.0,1,1,0,0,170,4.0
WWOCqk1Vh605xP-lcb9lhA,0,0,0,0,2,0,0,0,2.0,0,0,0,0,178,4.5
2qSoPkVt7_P9fgc6__IDLA,1,1,1,1,1,0,0,1,2.0,0,1,1,1,269,3.5
-wDNRL4lm1UgeFLG9KcrjQ,0,1,1,0,2,1,0,1,2.0,1,1,1,1,125,4.0
mvsnt4q3A5TzcbPFolpsZQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,111,2.5
mZRKH9ngRY92bI_irrHq6w,1,1,1,1,2,0,0,1,2.0,1,1,1,1,492,4.0
c31YqsnR1aTaSzawqa3L7w,1,1,0,1,2,1,0,1,2.0,1,1,1,1,259,3.5
JlpkA8yZb3K4wUkz1UJD1g,0,1,1,1,2,0,0,1,2.0,1,1,1,1,119,3.5
UEvT2XH9RVFaZQqmw_f4xQ,1,1,1,1,2,0,0,1,2.0,1,1,1,1,106,3.0
LQFmktF43j2NPncKdNd9mg,1,1,1,0,2,0,0,0,2.0,1,1,1,1,112,4.5
tpM73m9YqgYFwIQIzIpQ2w,0,1,1,0,2,0,0,1,1.0,0,1,1,1,193,3.0
CE7hNKYS6gIMKv6jK429uQ,1,1,1,1,2,0,0,1,2.0,0,1,1,0,140,3.0
ZYr2feXiGYTbWyho_1oUiw,1,1,0,0,2,0,0,0,1.0,0,0,1,1,195,4.5
fXSOxjL7FP_sVew1gXnOIw,1,1,0,0,2,0,0,0,2.0,0,0,0,1,201,4.5
gy-HBIeJGlQHs4RRYDLuHw,1,1,1,0,2,0,0,1,1.0,0,0,1,1,131,3.5
AiP4WyS6GkpALl3xjwCmkg,1,1,1,1,2,0,0,1,2.0,1,1,1,1,207,3.5
5b_n_RXYQtNf9b2d-O4SzA,1,1,1,0,2,0,1,0,2.0,0,0,1,0,270,3.5
zZkzpVgMP8xaXg3uMscCjQ,1,1,1,1,2,1,0,1,2.0,1,0,1,1,164,4.0
ErHMVkPstNyefb3ZU_z1Cw,1,1,1,0,2,0,0,1,2.0,1,1,1,0,201,3.5
AfEOC5LlBeMt708QEQUihw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,136,4.5
RrXlDMjW30v2KatCxOobdQ,1,1,1,1,2,0,0,1,2.0,0,1,1,0,121,3.0
v0FdDAXvEYieRWcngbCe1Q,1,1,1,1,2,1,1,1,2.0,0,1,1,1,205,3.5
hRQS8y-uG2kc8miWVYiLuQ,1,1,0,0,2,1,1,1,3.0,1,1,1,1,126,4.0
BJ3AyMhTaORAu_e_J2KNEQ,1,1,1,0,2,1,0,1,2.0,0,0,1,0,314,4.5
OGFBCNUHJ-182MbnV6NTvQ,1,1,0,0,2,0,0,0,2.0,0,0,1,0,103,4.0
3fw2X5bZYeW9xCz_zGhOHg,1,1,1,0,2,1,0,1,2.0,1,1,1,1,107,4.0
w2tr0PA0b3tg8pId0kjM-A,1,1,1,0,2,1,0,1,2.0,1,1,1,1,1215,4.5
VEMX1R4xtF5AXwKlNMyDVg,1,1,1,0,2,0,0,1,2.0,1,1,1,1,282,3.5
kQGwxq5hOM9TLIwO8AjHvQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,1075,4.0
blGpsdNSyzIjfzLYILuZmQ,1,1,1,0,3,1,0,1,2.0,0,0,1,1,239,4.0
ZspvlO5Dvtd517YhVLJJ_A,1,1,1,1,3,0,1,1,2.0,1,1,1,1,459,4.5
MHq5Ly9ZMbCgnP3PoQJbVQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,126,5.0
BQKPbuILIAG53XtIZ51s5Q,0,1,0,0,2,0,0,0,2.0,0,0,0,0,118,4.0
6ON9B6DsL5cUnPmIy8A06w,1,1,1,0,2,1,0,1,2.0,0,0,1,1,666,4.0
BxcLVgA6BndKDJol0ZZu0g,0,1,0,0,2,0,0,0,2.0,0,0,0,0,133,5.0
gCQscFW3aVBNE-PehZ13ew,0,1,0,0,2,0,0,0,3.0,0,0,0,1,107,3.0
C9ImzBi5fn742ZcAYDww2A,0,1,0,1,2,0,0,1,3.0,1,1,1,1,378,4.0
H4AvltDM9QY8Up8z-ybUyQ,1,1,1,1,2,1,0,1,2.0,1,1,1,0,126,3.5
vhIJ91MDgUuk4Cr9Kpj1Nw,1,1,1,0,2,1,0,1,2.0,0,0,1,1,153,4.0
y-ytZFbfRWvYma9P4g7AYA,1,1,0,1,1,1,0,1,1.0,0,0,1,1,114,4.0
EHKzu5r2NEz5Zq2R84J4ow,1,1,1,1,2,1,0,1,2.0,1,1,1,0,106,3.5
rF183_3e0ybElRKdNSwJqQ,0,1,0,0,2,0,0,0,2.0,0,0,1,0,196,3.0
Kb_FHcPVmZpF4FlKla3TPQ,1,1,1,1,2,1,0,1,2.0,1,1,1,0,372,4.0
97w3hi6ngScJquXakwTWuA,0,1,1,1,2,0,0,1,2.0,0,1,1,1,123,4.0
aPlGRDxKaA6JkE5mY66g0w,1,1,0,0,2,0,0,0,1.0,0,0,1,1,119,4.5
8Zq11pzOup3-iwOjdMMwDQ,1,1,1,0,2,0,0,1,2.0,0,0,1,0,106,3.5
nepZ1HPAgBqw0TgJWbSgOA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,175,2.5
0xfVubbU3z8O2NcuEYSQNg,1,1,1,1,3,0,0,1,2.0,1,1,1,1,183,3.5
gSBXlhvRIJPRiMOzO6smoQ,1,1,1,0,2,1,0,1,2.0,0,0,1,0,139,3.0
XZxJ4fG-4a3PP9VP5jvDWw,1,1,0,0,2,0,0,0,2.0,0,0,0,0,108,3.0
ogmjK0R0K9vpPTfhNKrXzg,0,1,1,1,2,1,0,1,2.0,1,1,1,1,102,3.5
UH7xZZipHLFGLq9OAz-j3g,1,1,1,0,2,1,1,1,1.0,0,0,1,1,568,4.0
EC7NrIHKk6i3US_XJlDWDA,1,1,1,1,2,1,1,1,1.0,0,0,1,1,158,3.5
Ojw5eTqzbv6k27_Df3q0-A,0,1,0,0,2,0,0,0,2.0,0,0,0,0,129,5.0
FYRVCh_ctzqY1Yj_6hDk7A,0,0,0,0,2,0,0,0,2.0,0,0,0,0,121,4.0
n5wZxYrle8ROuK-Saq-yyw,1,0,0,0,2,0,0,0,2.0,0,0,0,1,107,4.5
rCtVqce0ZiaOw7miSB7ZBQ,1,1,1,1,2,0,1,1,2.0,1,1,1,1,155,4.0
g5HUA031z0xoNNZqMnGeYw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,109,4.0
3LWsVfsSmb_Nzbi2YQ-NIA,0,0,0,0,2,0,0,0,2.0,0,0,0,0,191,4.5
M70Jr9yUWCDfoTsZS3uq7A,1,1,1,1,2,0,0,1,2.0,0,1,1,1,147,3.5
hAo9tNm7VF4bUKTq27jGdw,1,1,1,1,2,0,0,1,2.0,1,1,1,0,119,3.0
P8uECqGqXWTwEndkh-6bQw,1,0,0,0,2,0,0,0,1.0,0,0,1,1,120,4.0
BYDs_o6U4CLxJec8k1Q90Q,1,1,1,0,2,1,0,1,2.0,0,1,1,1,111,4.0
CDzk5ayt_e86MuNlLFvLDQ,1,1,0,1,2,1,0,1,2.0,0,1,1,1,158,3.0
3RHgRaCRPuLdJ6PLZL6MGA,1,1,0,1,2,1,0,1,2.0,1,1,1,1,112,4.0
5Q95IfYIbP6vXz4wjtYWFw,1,1,0,0,2,0,0,0,1.0,0,0,1,1,111,4.0
ubz4CaZXagQuGv2N9gFAdw,1,1,0,1,1,1,0,1,2.0,1,1,1,0,129,3.5
f1KNYRXm8fxIjb6rVdyk7Q,1,1,1,0,2,0,0,1,2.0,0,1,1,1,237,3.5
6MhY_9EkUkKCvvN8rzXZzg,1,1,1,1,2,0,0,1,1.0,0,1,1,0,260,4.0
aHFkZDm8g27zpzydNE8OMg,1,1,0,0,2,0,0,0,1.0,0,0,0,1,450,4.0
LxNoSrtJYB7HvP5I-8p-Ow,1,1,1,0,2,0,0,1,2.0,0,0,1,0,299,4.5
9HWdRtNS0q4_UkEvL14IfA,0,1,1,0,3,0,0,1,1.0,1,1,1,1,121,4.0
Gml97gSULiA6HFjie01d3Q,1,1,0,0,2,0,0,0,1.0,0,0,0,1,104,4.5
E_7RIDFNQfxREnI_E5h0uA,0,1,0,0,2,0,0,1,3.0,1,1,0,1,115,4.5
WcGKG8_rDVBVx6lSTlWiDA,1,1,1,1,3,0,1,1,1.0,0,1,1,1,203,3.5
4F8KZ0wJ264yARfAAebBBQ,1,1,0,0,2,0,0,0,3.0,0,0,0,1,213,2.5
7MNBIoGznDHhC1AfxGWOFw,1,1,1,1,3,1,1,1,2.0,0,0,1,1,171,4.5
OyKAwvDnxsHOL7CfbHopoA,1,1,1,1,2,1,0,1,2.0,0,0,1,0,113,4.5
dk7VpR5Xh7t28U99ASZz7A,0,0,1,0,2,0,0,0,2.0,0,0,0,0,158,3.5
D4xv7_wwYpZEZar4DwwYYQ,1,1,1,0,2,1,1,1,2.0,0,1,1,1,102,3.5
v015pusDxymYrTi_l48t2w,1,1,0,1,2,1,0,1,1.0,0,1,1,1,110,3.5
RRFfe2Ex2XBcaK2zxSN0eg,1,1,1,0,2,0,0,0,2.0,0,0,0,1,104,4.5
pjpUOlJLlkIxBZ5BquA2PA,0,1,1,1,1,0,0,1,2.0,0,1,1,1,268,3.0
O7uA5Rlo4vIVoh7KthEEXg,1,1,1,1,2,1,0,1,2.0,0,0,1,1,281,4.5
y7TV2trR4B9sbgXtyrqv8Q,0,1,1,0,2,0,0,1,2.0,1,1,1,1,187,3.5
IBshKrdO914zw5sm8kgfPg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,460,4.0
4XDWHIN46wzg8MXpo8PvQA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,129,5.0
xMkNgJyEBuXuhwH9hMoInw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,140,4.5
TB3y7Uh5ambi8GeL6iwvEw,0,1,1,0,3,0,0,0,2.0,1,1,1,1,199,3.5
zwNLJ2VglfEvGu7DDZjJ4g,1,1,0,1,2,1,0,1,2.0,0,1,1,1,365,4.0
SkSkWld_ijmWVEDo9_ztKw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,193,3.5
46LhKfz6MPaLYoS0jegsdw,1,1,1,0,2,1,0,1,1.0,0,0,1,1,132,4.0
OX0T9dWI8b7meu-ljTo22A,1,1,1,0,3,1,0,1,1.0,0,1,1,1,310,4.5
8chcaZIRlP4p5anpzUB3FQ,0,1,1,1,3,0,0,1,2.0,1,1,1,1,100,3.0
3rj1qpgFvkRWtAka17mhEQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,2818,3.0
rxQbTUMqIJfvJhiQyO31YA,1,1,1,0,2,0,0,0,1.0,0,0,1,0,261,4.5
gc_GGat7TgNCmrgc4nVOgw,1,1,1,1,2,1,0,1,2.0,0,1,1,1,292,4.0
zQzgTB0Ajm7ffK5MoDMung,0,1,1,1,2,0,0,1,2.0,0,1,1,0,120,2.5
x3iVc1L6DKvdea8_zc-j3A,1,1,1,1,2,0,0,1,2.0,1,1,1,1,129,3.0
CMCAZVvZlP0ztWo6fhwnGg,1,1,1,1,1,0,0,1,2.0,0,1,1,1,249,3.5
5HGQHjavoTgcKHFa-x7r8A,1,1,1,1,2,1,1,1,2.0,1,1,1,1,180,3.5
LsjYGLrWe6psx1y5m2J-4A,1,1,0,0,2,0,0,0,1.0,0,0,1,1,188,4.0
LxPNKVBrbqIHog3MI-rkDQ,1,1,1,0,2,0,0,1,1.0,0,0,1,1,145,3.5
-1VaIJza42Hjev6ukacCNg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,615,3.5
KYhUzgr_hBHh2Yne7bh9Jw,1,1,1,1,2,1,0,1,2.0,0,1,1,1,295,4.0
Lzg7YuoP1SDyg2S5lvBvhg,1,1,1,0,3,0,1,1,1.0,1,1,1,1,175,4.0
-BbnAc9YEO6pjvJGEtFbVQ,1,1,0,1,2,1,0,1,2.0,1,1,1,1,237,4.0
v-EBAtkCN7X2J3A7JrCYnQ,1,1,0,1,2,0,0,1,2.0,1,0,1,0,107,3.0
5r6-G9C4YLbC7Ziz57l3rQ,1,1,1,0,3,0,1,1,2.0,1,1,1,1,258,4.5
a0Jm-rlHOKk_1fm4hzxskg,1,1,0,0,2,0,0,1,3.0,1,1,0,1,171,4.5
oMBNvB6tHlwW3UwGBYqljw,1,1,0,1,2,1,1,1,2.0,1,1,1,1,173,3.5
rntKF4Dm9JIJoSNi5XqRsQ,1,1,1,0,2,0,1,1,2.0,0,1,1,1,117,4.0
4Odbtgh9g8XUKorRg7MTHg,1,1,0,1,2,0,0,1,3.0,1,1,1,1,797,4.0
HgL6gGEGoAUBKGrT6BXU4Q,1,1,1,1,0,1,0,1,2.0,1,0,0,0,154,4.0
EFxnpVs3vLUvpt1vX_iPdg,1,1,0,1,2,1,0,1,2.0,0,1,1,1,117,4.0
rHKxy2FwlE8xxK9XOpigtQ,1,1,1,1,2,1,0,1,2.0,0,1,1,1,355,4.0
KsWGy-WuTUm5ve5lFUOCfg,0,1,1,1,2,0,0,1,1.0,0,0,1,0,113,2.5
K9ukZjvXhDjQZnrrOPqKSw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,113,4.0
gEeEpUAXI36N57nvCYJMxg,0,1,0,1,2,1,0,1,3.0,1,1,1,1,112,3.5
rry0ESbBfS9s-acxsUVq_g,0,1,1,1,2,0,0,1,2.0,0,1,0,0,215,3.0
C2T7ecxqsVu99PhSqT3c3g,1,1,1,1,2,1,0,1,2.0,1,1,1,1,952,4.0
85nvKTJSN8byoeGRxzGkug,1,1,1,1,2,0,1,1,1.0,1,1,1,1,110,4.5
