user_id,user_avg_stars,user_review_count,user_useful
J7-MBTY1IcJUnUqWNSKlfg,1.44,3,0
_Z18u3h7eDKFGnDz7DG-NA,2.72,50,142
Uq8WPtoeSQZtgfQ294HdAw,5.0,2,0
C0huVIrG8fge7M32w2tWJA,5.0,1,0
vJHoxWMJocgOX4Tm3Vhfpw,3.83,86,160
0v6B-lUtAMWizLtFiePiKQ,4.88,14,3
CUr80SvLFgb5FEvtkU9Jew,3.63,8,1
iCDY5LqrntRF2olZKEwAGw,5.0,1,0
aYHdkPoPegWz70YcG8uQOg,5.0,4,0
nkoNofodcZZ8fbW9-LWJjA,5.0,1,0
_U6YPEDJTfIKO4zQCH7f7Q,3.4,5,0
fYtAztTUdHbwmlX_vcWzrA,2.53,19,0
pzH8u38LoPl_cWp7hGP3ow,4.0,3,1
qSEsjIiXb-TTua0vLR1-0A,5.0,2,1
VdWkRA01_0-xkqkODL0GQA,3.76,74,31
7WGDPN9QBV6Awmg9yxB5yg,3.69,16,0
YGOeLOHBqogDXipiX8uz-A,1.0,1,0
wqqKHVLHwbYFIk5JTAmQdg,3.71,13,2
OG8PsrvwFWRhSBh4olFOVQ,5.0,2,0
TUu-rRqMXyHbBeY55aDLsQ,4.0,9,1
1Ezzoq_5n62d1mRT_Z0P5w,5.0,4,0
IPoGvZgKJb8eQBt4w4QiwQ,2.92,99,39
lr_f-Tu0wiByaf2_Q9-SJw,3.4,76,31
uqKG8ef8fXPijR-8gi3BSw,3.67,396,41
Rp1EaHlOQgxMB52oKRKctg,5.0,3,0
pzlimkZq78A4zOvsaHMqgw,3.6,4,39
nfP82zwZck1Fu4alpZ3bYQ,3.83,208,77
lGCGUeMhc4f8rN2sn1Pv5g,1.8,4,11
o2EwW7Uom-8SUO5T4O0oCA,5.0,3,0
t1ETByHJLkQxEdlDm6IHpg,4.27,15,1
uHZxYHgjxhXY7PS6g2rFsA,4.26,27,1
Yjk2lU4bdcKLpz6fjMKSAw,3.0,2,3
-SQeeulHTG1KxM1LbE_Fqw,2.81,19,79
NlCJMVKm37BF1js2elvz0A,3.67,14,0
BIe07zP_RvyerIcFG11c3Q,3.18,69,23
ihwRCZC4YsLMEWIC55FJvQ,3.45,63,3
Bz8dY4OLuaxPi3w8dMfvbQ,3.0,2,4
dp4DIqjp09UK-rf615t6Aw,1.0,1,0
4CiIM2Ww75WvnYWXLoJpQQ,4.0,4,1
Y1EZfFc8ge_jJShEoG_brA,5.0,2,4
v1pKH5c7C5pEyrlVjIbr-w,3.7,10,1
6kOTe1O0LJBemM60V_OofQ,3.67,48,1
K82pHCXFRHBeOp1IY2bIhw,5.0,2,0
hXyZMGe8pv19nlxw27XYKQ,5.0,1,0
7NeuNizIMb6lB0VoDLNrjQ,2.5,10,1
2TchO4doD-V2pae8F_amcA,5.0,1,0
3QHwFJsYKj3SDG-dpmo7eg,4.5,2,0
6CZlfa85QuZsR3DKGShByQ,1.0,1,0
wNhhebpKPjA3VqPm3Xvkag,2.33,3,0
tFAoUSe8MfMjlGDUOqkSXw,4.44,32,0
UUBkA1j3EBU2y6uWmO3ypg,2.4,4,0
1BVt2lgi95M7W8qhQk25Tw,4.25,15,0
X4uv4h4RuwzIKVcOYlYmxA,3.96,22,0
UxXqE6TrXLqe8dICgnUoiw,5.0,5,0
YHnK4lp4ht2qActoMAl-NQ,5.0,2,0
Dw3P762wB-_rHFBzedUgYQ,4.0,7,5
RZ8CcaNC3Uxa8WyFnj1gPQ,5.0,2,1
mb6u8KrfocUj3SE2v72nmA,5.0,1,0
NOjUcE5aSZfovSMR4dFQNQ,4.0,4,0
RFzIqGs37NAkVjnzWFE4Wg,2.0,2,0
YXMTHB61VwGirWqpaQqVwg,4.67,3,5
AuAc0CiH2UxHG3NFktC_9w,1.0,1,0
mDJUGG3Rlup3lj2-Yun0-g,3.17,6,0
No4UbshjOaiRu4mTKeJxpA,3.5,36,2
EHbkOb_2Ke9lj60ovpgKow,5.0,1,0
Z5w6LBPPT6AMPYksq9g4Ag,4.25,8,0
FSUI640vo5NdbQDseGb7uA,3.67,3,2
Y72w_7-dKfedGm2WEumEHA,3.2,37,0
UtkphFKmKpd-fu0LbcDVaA,5.0,4,0
m7Bmnl-pzhc8yRmC_OJc2A,4.0,5,0
yZRbhdZ7Ftuwu2dyId9WSg,1.0,1,1
SqQhgpt--t5lnpZcendGMg,5.0,1,0
ksvNgErUubnlRUw_rxik2g,3.25,12,0
BX6fo3mcDxTKpDy5_dPvOg,3.6,9,0
D8OtURAkS-36wfjKNpYOGw,5.0,1,0
gjFRccUcOzo5jmht3D348A,5.0,1,0
T_wzL9NBR8ny6aF8VT_jZQ,5.0,1,0
XDXeVr3vfhVTuwVssHE_6g,4.57,6,0
gTI9iyT9ApzLbb4YNxDMuw,1.86,6,0
ibOEpLzX_C8Ix4_PJQO0vw,3.5,2,0
9MNztty1mnRe4_q1td-Mpg,4.0,12,0
xFSCaBlcnDXSGFPUtYtuXA,2.0,1,0
j4sAuKTdnvwuZq1JTAAGoA,5.0,1,0
ftRPnBnknza83uqufTkKyA,5.0,1,0
9gYnFgvC1DhySAtky8xbVw,5.0,1,0
rLuPGwd_7qwlnXr3jFKRHg,3.4,10,1
HRepznoo5tusB_NRdaJIGQ,4.07,30,6
f0uBTnhMa97LcnTLUL64sg,5.0,1,0
BKrJUkm8weTBm069zKUZgw,3.0,2,0
XxDKqkTouNui6BMHrnnZwQ,2.5,1,0
foR3cyHaw5JwchZGdUusmw,1.0,2,0
I-VlMlNR0N-SN2EuYkwL6g,5.0,1,0
nAyUndmqmVPNMo_tKH6Usw,5.0,1,0
bLPwCoFTpFJD_Qo1a-2-FQ,4.0,6,0
9HIH0KG4HawNKCIFsX7Vuw,3.56,16,0
Ir6KN9kMuw3i9ZQwuJun6Q,3.21,66,5
0AmCzytinrcbCBGDsInpKg,4.0,2,0
wlDDcx5vkd6JISNX9OUGgA,1.0,1,0
wwqwU7IbGrctE_Gf4JGkCw,4.67,6,0
y03YFaYUt1rsYMQza8Rlgw,5.0,1,0
cbTqqDuSB9E5gsZiX5zc6g,2.0,1,0
pV-M_J6kCjz0pPeIrMdYiw,4.0,1,0
U7vlUnDcj2KUkHk1EhAzYg,3.0,3,0
XSM-FO18oeQjT5brH9xj0w,2.94,14,0
foCj2hDfH84WGwglfAbDVA,5.0,2,0
0mYNAVDIzW4fzgAQ5opGWg,3.0,2,4
wDZ1BTZfiFJqFP62SUpHwQ,1.0,1,0
dcQyYY4aExWQ1adwM3_ylw,3.4,10,0
LEVbPSrWLoA0BKhYSu8FIw,3.67,3,0
T7fc2R9ApCwDvaEHiaLa3Q,4.33,3,0
4n1yRQaqzZGdUq7z_RRNEA,3.67,3,1
e8japW1GC7KN2RnhqYdG3A,3.16,38,1
ljPbwd2fY1UWs_Md37lTJw,5.0,2,0
jmS4UmDKDyqs_UOZj5vdLw,2.5,2,0
gDokFIUCuH8YZlgj9YZojg,4.13,8,0
bh60nr5S1AkLkaNYUkeR0w,1.0,2,1
pVgcSV5KNv3T8C62b8XMbw,5.0,3,2
yWDyhaw5QeDTL36BpDzfBg,5.0,3,0
ta5xo8LMRBgzbSYupTXD7w,4.67,3,2
ZmsT5FhIVYGC4QVSoltQKg,3.88,17,13
8NuCr7hs6x2ucUjUrZ7Tqw,3.92,13,4
RS3F74_RmKr9y7AHT_LHSg,1.0,1,0
aGItUvZIsTcHz_6OXmD4kA,5.0,1,0
MID3eqVXbImh4sqLvwWK9g,1.0,1,0
X2QjPg0MgLzzFDYZ77N2fg,3.0,7,15
X6gHUabbzcpgGgnNEgSbYw,4.84,18,1
tKl7NGtoZRRlinrY0zuDKQ,4.24,17,0
6gP4gojE5sJ7zYlAD6hWYw,3.9,10,0
J5iD8Bmh2ezQPo5JWbqmjw,5.0,2,0
cFj883-pSOuJ7y7vZhoKLQ,5.0,1,0
FsRoZlh09KT8MPnksEFPgg,3.8,5,0
JVhuBAyLgHwfgVsDogb3Cw,5.0,1,0
4SYcQUTvE-s8dsckYDouug,4.36,11,0
6MjtZtXYMTDMKWnUUmtP_A,3.33,21,16
zcdsLRLVtArj-XFyxHN3nQ,3.6,5,0
fMZTMj8qgHz4lqo8Ug160Q,4.14,7,18
Ag_bRpH29AsMemCDpJ9f9w,2.33,3,0
hCzsoUK1a3RhFIGkarL-1A,4.79,13,7
qoBeJMNGo0ybZvVpQfBG_A,5.0,1,0
OkbdAQA4mTHCQsFE4IYFhA,4.0,1,0
gzlkEQjPFdAFKVcBsQJJzg,3.0,3,0
Jq2ryH8n1VlV_O6NGmAXiQ,5.0,2,0
TI2GeBdX99HXrH1Q-OKdGQ,3.8,10,3
aZgTK6zRKVP-NptoT7FzqA,4.17,5,0
hgu-MaotSuNNl4C1cJGxfA,3.78,9,0
ocsxK36WGKydsJaV2p1TPA,1.0,1,0
D6ieM-lhZwaekL3uTC6vxw,3.0,1,0
Ea8REs_HZPQUfVWPMKh8AA,3.67,3,0
iUBBHzJRPmvhtz349qdEmg,3.0,2,1
TpryGYgn26fM5lHV6YBWDw,3.56,9,1
aSl4qJyPQkZr_dU1w7ZRLw,3.87,13,45
hrYOEsw6YkYTf9joi_styw,3.5,4,0
1TAa3rcRk8jf7Vb0yodXJA,4.71,6,2
woclQwaBYyUu80uZ921c4g,5.0,2,0
pc6oR_brSTijhySC1ujIMQ,2.33,2,0
p-uohP_w26TxI4YPyP3zEw,5.0,1,0
2o_GJO0eWY0H79NdNn8J4g,4.58,12,1
WKcKzCwTPPrFxBrjGfmqJw,5.0,1,0
6ntVHQLqkX8dWHr1IBurWQ,4.08,26,12
wbbXP-kUS6seURXs19mszg,2.58,26,21
2EuPAGalYnP7eSxPgFCNDg,3.0,6,8
-ieOr0_KwoB87z1p6kjT8w,5.0,2,0
NGkXdM1da2JtJfuHZ1pzcw,3.6,5,0
sO3-360aT4Fjtu3zLczGbQ,2.8,5,2
P0fPsXtQP4gGgP_d4p5Osw,5.0,1,0
M3aUVqeKZ_p_m3JRnFYB_w,2.0,3,7
ephfXb4E1LQtRCifKVhDLg,4.0,5,0
x85vO4_yTFS-1KNO2OLhAA,5.0,2,0
a8zLWw-FiJMT-B6F3iGxXQ,4.23,12,0
rhzQ70uu_xjUkXAABZQNBA,2.17,6,0
nQQAo23lFTbZPMnrV7h62Q,2.0,3,0
v6ehHPIxSNsoak7VQ7P4_w,4.05,22,0
w6eIBRE2u0Lx2E2uexoleQ,5.0,3,1
7SgmI31ECiZXrFeWEbWw_w,5.0,7,0
Kox-FGQeuspvAUOdTxkzKw,2.86,6,0
9C8AsHLQ1Ka31eHC_XQ03A,2.8,7,4
Zo8FeAh6hiEuX5fjaLLF7Q,5.0,2,0
ZCGKduA8OmHocXXI2FhcQQ,5.0,3,1
b3APHg2Qecz0DPkv4v6BCQ,3.4,5,2
gEHrGWoMKXW3CJR3ZQNTvw,3.8,14,1
kE4qQB2Rjqjk2uZKnZGR7w,4.2,5,0
qCJaILskxxjVu3HUQrLjBg,3.54,26,0
pzKSzWRxVUSeN0CghxZf3w,5.0,2,0
40188uQY9uW5VdjUNFngFw,3.0,2,1
PNJSHglcbjDmFFQewFxqOA,3.67,3,0
_anyFuqu_kYnYHXUlOt4yg,2.78,9,0
1uyGfPw1vkf8oYwslYb-yQ,1.0,1,0
VvO_lNUF34k_KYCfghVqGg,4.5,4,0
-P3sLoY4i_h_fVa2xNnoVw,3.33,3,0
s0bTDGiYI1JXx5AkzvbuVg,3.8,5,0
eJcjnR-1UCmej4ioTMoaNg,1.0,1,0
rkT4g81F1gEMbGadHY5mWw,5.0,4,0
jbdGO_tWagAJEUBrFDhF4A,5.0,4,0
6fjqg94b0_W0SGD8OmUEeQ,5.0,1,0
AhbVGAEGiiAtjP5f5ASdcQ,4.4,10,0
lqwU_RCBZejuBSQ5Vt7SYA,3.0,4,0
AyhF9VDkrReBv_cO-oI-JA,5.0,1,0
6lQgaip00FcBJFgMTGqotw,1.0,1,0
YSb0pLQMbX52tCpZUcfWsQ,4.5,5,0
LoVfpB_h9WSvF_cNLGqNSA,5.0,3,0
HoBPEbo2o2rwqIfKM9NwIw,4.33,12,1
igXIZvclahJ2TNoFkXiSZw,2.5,2,0
Y8GsEX3q3swD3L_KnvocEw,2.8,5,0
DbkWkvBc6k4g9IFT9zCRmw,4.4,5,0
mhlQFLMfClqTBm3aAK9vbA,4.62,13,2
1SR7EFpzUxytB34Z4SPmlg,5.0,1,0
s1_tIOr3n7QXssKstMGfiA,1.0,1,0
8MQRRX1Wz0diB0-cknw5_w,3.0,2,0
yMMAusPzWcKdi90MrXyhiw,2.0,4,0
hDXMUAMyboskD_b1iDkVMQ,2.0,1,0
jy_kx7FGGcP3qKuwODHmVQ,1.0,1,5
pwyfpaCOAg6C6WU7osxIzg,4.5,4,0
kZYKjmkWo_syBQI299-6Ow,1.0,2,0
KVmkd4Ew0tb9eqH0SCQCOA,3.33,3,3
E3oQWD39BLxgTEHmtLEelQ,4.8,5,0
8EdmW4FjRrfYIydnXmx0yg,2.0,1,0
tN_ry0gXo86Ln8S_Ifes3g,2.67,3,0
R-WRV0JpPQDWtbBjSfUZ9g,2.6,5,0
678cuoHx-12G7PQwzmxatA,4.5,9,1
d91IOmHHkav5691lSV6PNA,4.25,4,0
oh7HLb5MrA0lg9TJ7M8mhg,5.0,1,0
Cw9npy36IWR8dAswoTq2xQ,4.22,18,0
eWanvjvMjR-a92JVGAX0BQ,2.0,1,0
J9wSLzoP33ZU_k-PAWrlLg,5.0,1,0
T74Ex3g-1cxqlumV3kYXNg,3.75,4,0
JcCKNedOWr2bywsZOdx2Pg,1.5,1,0
zSqt6g_MRgVINnfDZNMHdQ,3.0,2,0
zxdKtHxEZiq57teIg1NLew,1.0,2,0
YxLJwD4V9BVwiPFWJEII3A,2.6,37,3
wqveZxIa7qISOB17KqWN3g,4.44,9,1
k3Z4TWhSG8bQ60xEXcSPAw,4.33,6,0
KnSFmJ3DnkpCGdtfl8nd3w,3.25,8,11
_B-Gz1yhyF8PY303iLa3gw,1.0,2,0
0x6-mp4tZLqIQl9gYxSTcA,5.0,2,0
4Sxhx7KXTuyqxT6TTGIqYg,5.0,3,0
1jL5Xu5zy0y4zzQUO4IUmA,5.0,2,0
xni6iYxNVwJ1sHdVFumsDQ,4.08,12,0
do99OWeyyueHnjuHN-QjVQ,5.0,4,0
uXAiWJ-XMiYWSyYei8xMtA,4.5,4,0
NFoG9ZgNo3GMsdBFV4VBMw,2.93,25,4
RC5rcL1JVdCD9MYwzan0vw,3.43,7,1
57x4cRQrqTXpIiqh7nbJOw,3.39,18,1
x25VKBt0SVkDY9pUyVQO3g,3.92,11,0
gvUOIDFfT9mG4vHCBgwsUg,4.0,2,0
BdMkN1ogbZ9nqLywqrBolg,4.0,4,1
l_c7SMfyMAR6YI-BNseaog,3.83,12,1
gQJW7R42s0cruzY_f5ZPPA,5.0,1,0
BaF5MGi6AKLfXNi4YFzDtw,2.33,3,0
BVpJ1eHI1l0bzSvR-lEs2w,5.0,1,0
wm4QYu4fbJSUPVSSxw0e6g,3.7,25,0
G2CgcLTph1w0SW5UCioExw,1.0,1,0
Gd5MnRrJXw7pOprIcMKNIA,3.0,4,0
SAdmlwTOxA9p-1GLamEssw,3.0,2,0
g1DhAETvshLd_Hj_faOIvg,3.0,2,0
pXFS-uDSdm2hGtaA3Gd_hg,3.81,26,12
k2AxaHsNLwGuAfXKp4osJQ,4.5,2,0
CNf5f-l8rlALUWuAW31RXw,4.33,6,0
mJegUF1Zgm05S6yWYOqosw,3.43,7,3
JDsIYZMPdw83qqO5Pxl44A,5.0,1,0
VJpTVJNxXOmziQNjPPLe2w,5.0,4,14
Flj9h0CaXSwIDd1d76f5rg,1.0,1,0
Bobjx5by3UL5oFEKF6mYrA,5.0,1,0
wWe-76gmxk9bKeRxE9LG8A,3.2,5,1
HYhfcqOLSXCIczidRrvzDA,1.8,2,0
4X-vszXbQBZSCYX5sHAjFg,3.0,7,0
gB52NeuenuzYfhW7EXvS5g,5.0,1,0
YDeTFCdv3V4Oiw6iwBsDDQ,4.33,3,0
sXqgeWuJa3GDA6W20VTbqQ,2.5,11,0
Og6uJZx6gpmTl39yc4kuNQ,5.0,1,1
w-5d85wUtRBG3g3h4dksDA,1.0,2,0
YTMYImdud82EKAI5frBFkg,4.33,5,0
GSdJDpD6gEFS5XPW_-ywMg,5.0,1,0
vg3l2oh2FR4B9ptNY5PzHw,1.7,8,0
508mfGQrQY_5nvlYF75XbQ,3.5,4,0
Jsx75wT1bFx6ZYwmeCpIUw,3.33,3,0
AsHz-930rMtioMb1nElR6w,1.0,2,0
kjKNR__zSPWlBK54WjgiZw,4.5,4,0
2ZkQNJ6k0DSdRtCL076PXQ,4.2,4,1
sJ7MCqdDuk_kW6QAcYC1Dw,3.0,2,0
jsnlMid6MMblqn091BSWFg,5.0,1,0
DtN9WXi5IgoBgIfSS67OhA,5.0,1,1
B3hyhVHTCfxeLTdQ8mvzcA,5.0,4,0
4B5bPD1-3hbr8ttJa3JOTA,2.17,5,2
iTTmfV35z5TVJ4GiNmtAbQ,3.25,4,0
OnrTeu_tDimP2dwqOktOxA,5.0,1,0
M7fbLLxC6TFuHUUqb3Qtgw,5.0,1,0
BGi8v6aLQVH29DdVc8si_Q,4.25,3,0
5QwuFxS1Vo2xMvRINAPqTA,4.43,7,0
pPdEMZFrWi259XWLZBc7Ww,5.0,1,0
5BpJEC8YVi80ecWT5CtlfQ,1.5,2,1
I4o2AMubzdJxOSatzI3WJQ,5.0,1,0
MPgTxVJSTeyRxncVHFXDiA,4.0,4,0
lawp8CEgx86YIahfPCfbag,1.0,1,0
-gXkyl3If5SVX-p1W0AN0A,1.0,1,0
3s0e_REbdl5dJ82cRnFlvA,3.0,2,0
1yRqdRZlYNhQ3cR3nMDd_Q,5.0,1,0
x-yBt2AXEzBF1YUrg91xkA,2.0,5,1
FRppzY1afwzFJPhSQl4qyQ,2.38,8,0
ndYyxpO2wr5AcrizrSydJA,2.0,4,6
1LIuAIOAiSx5SqAfYlyj2Q,3.0,6,4
tHjHK_RvgM4iykiTDH1a-A,1.0,1,0
xZze9Ec_-gh89Ghv4rHOnQ,3.0,3,0
2oMx241hE1vct4K99zf4aA,5.0,1,0
q9KKzeye4IyT4ESlakY4MQ,3.33,3,0
Cr8ZzH7BcidwaScmroBScA,4.4,5,0
ipVgMrHl8ogb63UP7XDoww,2.53,44,2
EWGvFlWK8UqEUlLke5NP4A,4.0,2,1
sNDoBqR0aAgrDXGfGUfP9A,4.0,2,0
muwT7AFaw1pNwAswMTlH-w,4.38,8,7
GCcKZJPv5yG-5FDy5j9o5g,4.75,4,0
Zz-O4MPzNKgYZojF54_v6A,4.33,5,0
lTbPhXnHZftuTfuxvmRjTQ,3.1,10,0
jUrtK_OvzjsH6uVnjVxTYQ,4.5,2,2
Cyd5EpiJ1Q94epWnfG8iYQ,2.4,3,1
85-wTwdEvyeYtCjmaQu1Lg,4.04,23,0
q7M9koVX1ryz8ofWPBtJ3g,3.6,10,6
1jPfUmJ1liDSmENyt258rw,3.86,7,3
y8FKN2hhrb1iW6BMtthiiw,3.5,2,7
G0AZ-eJXOYCn56sfpBCeEQ,4.14,14,0
PZ4G7qO-E93PkIJ7tBhYQQ,4.11,34,46
GkXUTVnZBsyWvxJ27iTzjA,4.56,9,0
yvF9MPs2OiQ_qSodX1zlUA,3.0,4,4
N8yBB5nGmRvr-v0cSDzi6w,4.4,5,1
aFVTC_Alj4rPP8A2kOhM9Q,5.0,5,1
bp7baO6d0lYf78FaMTyKBA,2.76,25,0
40C8rReRC2y-ptePGqh3YA,5.0,1,0
XtwYQ8HV7WW-cDpHVdlRRg,1.0,1,0
m5Q2MpslNQEb89fnvEW2uA,5.0,1,0
8rS5jCw1iWotpE9FCoYocw,3.71,14,22
ge_-ZSruGq8Sm90oyMgD0A,5.0,2,0
Dp4pOVfyuGWkJF0E-TfT_A,4.5,14,0
6K0O1fv5GsK_zHQVH5KsKw,3.13,15,42
nGUbBa7bpGB1-2jzDh3evQ,3.75,16,0
mLHSFBAZxuLwvHpNlky_bg,4.83,6,0
eUOC7dutckUuAZWF2d2VVw,4.17,6,0
-CPFmksYOJixzArmaCRh5Q,4.0,1,57
Z3JcRwhsnNcokOQoZG8ADQ,3.85,47,3
btF31V_Yg_G5bxvHx3qcRQ,4.0,49,4
oT7FQt2b-aergThkNHqR1g,1.0,1,0
7dzMEUD1zAQ-rhj5487zDA,2.6,5,1
TThvUNvELNsZEH92Sptedg,3.67,3,13
KM4qYoSwIwvBJ8C6kw6Zbw,3.77,26,46
3at5K8GTZjO5WHv_aZ9jyg,3.03,57,21
bh1O3MxTKZd_DVvgGH-5dA,5.0,1,0
W83YXXC0LgLS-m8VTfeatA,3.7,214,11
PRwV86drbIEC1lfCitBO-A,3.75,4,0
yrHIRRhlGnigynUwIEHV3w,5.0,2,0
Dd-vhRT8MbQKnRaBY5x2Qg,3.96,23,0
NMw6bnCxnzbVXptOpqIysA,4.19,22,2
QRH4eYkTyMcDi-Sdzdx5hA,4.6,5,0
i7uZqwur5GcctrSSuQK8kg,5.0,3,0
mnHFYB_V6xgJkwOWtyytpw,5.0,1,0
Ik3DhjDoTonxdhX2q4jDQQ,3.41,206,88
D5KYLwBgGvT46vv8iyJiiw,4.4,5,0
nLFys4N1jgXcLQSjGfe25w,4.89,14,0
IXyjJPp2OhTlxCokG5VAaQ,3.62,90,0
rUKLENxY4T_5TfiwTNrr4Q,4.4,5,2
VkKEfBCKpAcAUJMnO-tLrQ,3.67,2,0
3HQRA9brHO-Uw1Vfp7KIrw,4.67,12,0
4A1DHbi0g7agi53yzGUoYw,3.21,9,18
x9JPAv9-g2YitG9wOzfIIg,4.0,5,1
b-0Kk5zzCdJuU30xAVzZdQ,3.56,9,0
wMf2y3fBQnIdQYAT92cZ_w,2.33,3,0
_2K3l6TZlDzYKSGH3-Frog,3.5,12,0
ITcXjf1XL0CpIZ1p53ljKQ,3.72,23,15
SOtkh5nK4GntvNI883Zhew,1.8,2,2
0V9WBAAmmJM8-76QAzEEqQ,3.81,25,1
qDzhGSPzchmkpsujTraN8Q,4.29,7,7
UdcI_WlknvxYccjc_F-wcg,3.67,6,0
jeIQ-LuVGObe5iFjRmGnhg,3.75,3,0
6HZhV54pEPcGspc10g6PZw,2.0,1,2
4IUUJUmBIHB0FwfOe9S5mQ,3.5,2,0
6mMr_ENyO0tgHECZC8WYaw,5.0,4,0
P8iuveHmlqJDjq_XFlR0XA,4.75,7,2
InK8V-mwXl9QiqdFl-AO2g,3.48,21,0
FKwjzEsDbg5dkwsMxoYLiw,4.5,2,0
PQ3t3mbZ_G8v_Rqp2JJ6hg,3.33,30,6
YtFDBIF0xf8e_g8KwPMdeg,2.5,2,0
1g9ZxAMvqMcUi0G7qpY9_Q,2.0,1,0
ya8_3jl3uIcrQadytGShLg,2.33,3,0
U81mr81jukoEAv4y7B83QA,4.5,10,0
Kq29tAPCVBoiFgjJ1d5qAw,5.0,1,2
g45K2Awry5ZaffAKK4na3Q,4.0,1,0
aTncrcK_Pv41DMVIZZXnqA,3.0,8,3
5BBpWfCxPjdmvtgsDu9umw,4.5,2,0
oyhsIkABjyT1pB7riC2NaQ,2.4,5,3
nbniCTUuGn1mnDNLaBlEhA,3.86,22,0
-jNz21b7ZG4QjU6MYYFhhQ,3.67,50,1
tC5C0dtPKBGdGIO_nwnEdg,5.0,3,0
HTNilMbOP8CTakvdk2delg,4.25,8,0
QkvpeQFb6LriCDP__SHLrA,3.83,6,0
5wyvrAja5T9dw9Ymt2Vufg,3.33,3,0
UVPb84sG53OgwBCDZ-5LzQ,3.78,23,0
mi5tE3BAp-axbgzw_sh8YQ,1.0,1,0
9WiePAT4mogMS4nM6dK1og,3.55,20,12
6Ab8umsTRy9l-T6W6iAljA,5.0,2,0
ZPE6sp2jkOOl6ponuNvAbA,1.0,1,0
MqjvlZEkHncLyvmDONOnVw,3.88,8,4
LF04U-ivGH5d1vU4mgNM5w,4.71,7,1
bo_KBnAG2R3e1Zs4diCcHQ,5.0,1,0
-ZInUCiDiTMiU1dxoZXybw,3.88,39,4
KMgnZ_MBq6iv-0KKpfgy5g,4.71,20,0
CTrp_yQNFsIPExb0Ie87NA,3.67,3,2
aWtij20vVUm0uglJViiCxQ,1.0,1,0
C2s7GdBy3AG6aQKv7Tgt2A,3.17,6,0
kHg5yquyNxyQeYvqU-DCSA,1.75,2,0
jVswY61Em-fG-wEpk0Vb8Q,4.25,12,0
fDeCekjOqK1KF_12qvKwiw,5.0,6,18
QLlGUIuoCdAO_vAkePKvEg,2.33,3,0
ci2XA4s_lVWK2n2IaGGL5A,1.0,2,1
qFB8KPrZBkrJ4N8aBkE3Aw,3.29,13,7
rHedOfm9JHi60QORxUmtDQ,3.86,7,7
uTYnORhBQjH-n3PfLGyGOw,5.0,1,0
JhkRz202nP4-DVyrv_x_zg,5.0,1,0
QE2845xbxF4qvRhlhgufhg,2.5,3,0
Acz7Ox-yw7GSnhbKOEXdqA,3.92,58,6
3tYF2Z9tQcAKcFfMOzrz_g,2.25,4,0
IpNxCY4ifBejNHhFLnKiog,2.4,5,0
5PZFKDOA7Rk4ZG8ozSdEyw,3.57,29,4
x6CZVsOzm0rqAD1m1csdKA,4.16,32,8
9zHTbCbKILrUn59wW5QeIA,4.0,1,0
0ST7xZ1kI7M-D4BcYvyq3A,1.0,1,0
9WZfok5kEDvLqAJjYP-ovQ,5.0,2,0
jPxnFCKqh0ZUpPTbwfEgjQ,1.0,1,2
6ys3rot31usaxrZ_6Z1y_w,5.0,1,0
oYH4spiGLm7bexJu_9eNuA,5.0,4,0
P8CCdJyy3EMQZbHS518a9g,4.67,2,0
g8FxnXsqkZja9S6iFlKZzQ,3.83,27,0
yhAVx624WnGVoM-RiqVYhA,1.0,1,0
Obs9AQuGcBZlm20bXbrm1A,3.0,2,0
sTyW98Dp9McS4Wpu8plt5w,5.0,1,0
YDLJSQKWzhAsnGkDfbzE8g,3.67,3,0
Jv-qBvI44JFYOCPVEI2Aig,3.75,8,0
sA4xIxjeFMoJkfgffxSPuA,2.13,7,0
TdBKlj5tl8sNOIkBgz6C4w,2.0,1,0
exIZyA7e9dukrjPP_X8xEw,3.67,3,0
k5VNde4Dp0emrfXQtSbPIQ,1.0,3,1
u5Tx8v1icFAe34HwdgCLqQ,3.07,13,0
BNVJP5deXPBCdkaVFVQvLA,5.0,1,0
pYYTfEbbguc4_WrtxUDF9g,5.0,6,0
w7xmdEQ9a1mWJwZDtsMBcw,2.67,3,0
mDyztpubiJfMr8aMGUYKYw,3.75,26,9
jkzM__-xPoo-NcsbKdyVOw,4.8,4,0
Nq1kBcIbg1ef2q6FyxUwCg,3.6,4,0
Z-S76cmWNsLqCkAfw4WQXA,1.0,1,0
yH7yKf0U26kocSzdN7nXnQ,4.14,7,8
xlZrg40Tmk9xPlp7diyyXQ,5.0,3,3
qr4FJMmbHEsfEtbWMAcduw,3.58,91,9
DoxlwKliGyLiyWoN0akO0g,5.0,3,0
e6iCOIhtupBCiw-VwBvJ4A,2.86,7,7
PbxfUG9axL_nFZj_iXMAQQ,5.0,1,0
k67734y84PF1fnXVX_NkQA,1.75,4,0
upGD35yCANkKF_-b2rmJQQ,4.5,30,0
n6ceEtFse3mKMN5dMytSvg,5.0,3,0
NOSIAlUi3nUiLiN2c1GXHQ,5.0,2,0
KzMDColhBxIACFJ-sIxtHA,4.33,3,0
TabLC9kr_ZBPq6VmhJWjZw,4.25,4,0
z0pp6S7U_3WPRCtKrYQlZA,5.0,1,0
YOOsYiXGEtGFX_wSeZNcww,4.62,13,40
o-oLlVD4sLVVJFWgA3p26Q,5.0,2,0
8kFE_L_8Qx2QWjkS7jK_4g,5.0,2,0
